subject,response,entry_number,response_times,domain
MCYP84X4,bird,5,2373,animals
MCYP84X4,giraffe,6,3151,animals
MCYP84X4,frog,7,2589,animals
MCYP84X4,fly,8,1609,animals
MCYP84X4,bee,9,797,animals
MCYP84X4,fish,10,1597,animals
MCYP84X4,whale,11,1448,animals
MCYP84X4,octopus,12,3775,animals
MCYP84X4,rhino,13,1686,animals
MCYP84X4,lion,14,1832,animals
MCYP84X4,fox,15,1919,animals
MCYP84X4,mouse,16,2075,animals
MCYP84X4,rat,17,632,animals
MCYP84X4,leopard,18,6449,animals
MCYP84X4,cheetah,19,2770,animals
MCYP84X4,hamster,20,3960,animals
MCYP84X4,guinea pig,21,2642,animals
MCYP84X4,pig,22,1819,animals
MCYP84X4,cow,23,1476,animals
MCYP84X4,chicket,24,1072,animals
MCYP84X4,George Orwell,1,2779,authors
MCYP84X4,RF Kuang,2,18057,authors
MCYP84X4,Sarah Mass,3,9876,authors
MCYP84X4,J K Rowling,4,10760,authors
MCYP84X4,Rick Riordan,5,3146,authors
MCYP84X4,Math,1,1051,college_majors
MCYP84X4,Chemistry,2,1998,college_majors
MCYP84X4,Biology,3,1691,college_majors
MCYP84X4,BioChem,4,1400,college_majors
MCYP84X4,Psychology,5,3567,college_majors
MCYP84X4,Sociology,6,1853,college_majors
MCYP84X4,Computer Science,7,3013,college_majors
MCYP84X4,Political Science,8,3610,college_majors
MCYP84X4,Physics,9,2335,college_majors
MCYP84X4,Engineering,10,2298,college_majors
MCYP84X4,Microbiology,11,11533,college_majors
MCYP84X4,Communications,12,5367,college_majors
MCYP84X4,Business,13,2298,college_majors
MCYP84X4,Economics,14,2661,college_majors
MCYP84X4,Finance,15,3672,college_majors
MCYP84X4,Digital and Computational Studies,16,6642,college_majors
MCYP84X4,Data Science,17,4559,college_majors
MCYP84X4,Olivia Dean,1,2165,musicians
MCYP84X4,Taylor Swift,2,2249,musicians
MCYP84X4,Noah Kahan,3,1991,musicians
MCYP84X4,Gracie Abrams,4,3402,musicians
MCYP84X4,Del Water Gap,5,4559,musicians
MCYP84X4,Conan Gray,6,4058,musicians
MCYP84X4,Dominic Fike,7,4293,musicians
MCYP84X4,Sza,8,1777,musicians
MCYP84X4,Drake,9,1504,musicians
MCYP84X4,Kendrick Lamar,10,2565,musicians
MCYP84X4,Kanye West,11,4624,musicians
MCYP84X4,Harry Styles,12,9354,musicians
MCYP84X4,Louis Tomlenson,13,4098,musicians
MCYP84X4,Zane Malik,14,5280,musicians
MCYP84X4,Tate Mcrae,15,6386,musicians
MCYP84X4,Serena Williams,1,3379,sportspersons
MCYP84X4,Venus Williams,2,2193,sportspersons
MCYP84X4,Mikaela Shiffrin,3,5748,sportspersons
MCYP84X4,Lionel Messi,4,4821,sportspersons
MCYP84X4,Alex Morgan,5,3251,sportspersons
MCYP84X4,Rafael Nadal,6,4971,sportspersons
MCYP84X4,Cristiano Ronaldo,7,4289,sportspersons
MCYP84X4,Drake Maye,8,3359,sportspersons
MCYP84X4,Tom Brady,9,3915,sportspersons
MCYP84X4,Nadia Comeneci,10,5857,sportspersons
MCYP84X4,Gabby Douglas,11,4467,sportspersons
MCYP84X4,Simone Biles,12,2099,sportspersons
MCYP84X4,Alexandra Raisman,13,4967,sportspersons
N9V0QKO1,rat,1,1972,animals
N9V0QKO1,cat,2,1112,animals
N9V0QKO1,bat,3,1273,animals
N9V0QKO1,bug,4,1975,animals
N9V0QKO1,grasshopper,5,3318,animals
N9V0QKO1,armadillo,6,2061,animals
N9V0QKO1,ox,7,847,animals
N9V0QKO1,tiger,8,1250,animals
N9V0QKO1,rabbit,9,1316,animals
N9V0QKO1,hare,10,1052,animals
N9V0QKO1,dragon,11,1811,animals
N9V0QKO1,mouse,12,1464,animals
N9V0QKO1,my ex,13,3258,animals
N9V0QKO1,buffalo,14,3216,animals
N9V0QKO1,monkey,15,1619,animals
N9V0QKO1,rooster,16,2431,animals
N9V0QKO1,chicken,17,1430,animals
N9V0QKO1,hen,18,938,animals
N9V0QKO1,chick,19,1180,animals
N9V0QKO1,flying squirrel,20,5827,animals
N9V0QKO1,squirrel,21,1746,animals
N9V0QKO1,gorilla,22,6345,animals
N9V0QKO1,deer,23,4482,animals
N9V0QKO1,fawn,24,1303,animals
N9V0QKO1,lamb,25,1404,animals
N9V0QKO1,bunny,26,2723,animals
N9V0QKO1,fox,27,1403,animals
N9V0QKO1,rf kuang,1,2562,authors
N9V0QKO1,Scott fitsgerald,2,8804,authors
N9V0QKO1,Emily danforth,3,6242,authors
N9V0QKO1,claudia casaneda,4,6760,authors
N9V0QKO1,hortense calisher,5,5272,authors
N9V0QKO1,Steven king,6,5592,authors
N9V0QKO1,haruki murakami,7,10987,authors
N9V0QKO1,bell hooks,8,12297,authors
N9V0QKO1,gov,1,1571,college_majors
N9V0QKO1,poli sci,2,3342,college_majors
N9V0QKO1,classics,3,1436,college_majors
N9V0QKO1,linguistics,4,2242,college_majors
N9V0QKO1,econ,5,1289,college_majors
N9V0QKO1,gsws,6,3816,college_majors
N9V0QKO1,laclas,7,4021,college_majors
N9V0QKO1,africana studies,8,6051,college_majors
N9V0QKO1,mena,9,4159,college_majors
N9V0QKO1,film studies,10,6375,college_majors
N9V0QKO1,visual arts,11,2324,college_majors
N9V0QKO1,fine,12,736,college_majors
N9V0QKO1,arts,13,1175,college_majors
N9V0QKO1,studio art,14,4278,college_majors
N9V0QKO1,physics,15,3788,college_majors
N9V0QKO1,chem,16,858,college_majors
N9V0QKO1,bio,17,788,college_majors
N9V0QKO1,biochem,18,1722,college_majors
N9V0QKO1,business,19,5778,college_majors
N9V0QKO1,sam smith,1,4069,musicians
N9V0QKO1,sam cooke,2,3494,musicians
N9V0QKO1,etta james,3,2599,musicians
N9V0QKO1,slow pulp,4,4366,musicians
N9V0QKO1,beethoven,5,3997,musicians
N9V0QKO1,James hatfield',6,12901,musicians
N9V0QKO1,etta marcus,7,7724,musicians
N9V0QKO1,Lebron James,1,6233,sportspersons
N9V0QKO1,jalen hurt,2,12398,sportspersons
N9V0QKO1,suni lee,3,17255,sportspersons
N9V0QKO1,simone biles,4,5467,sportspersons
N9V0QKO1,Alyssa liu,5,9201,sportspersons
NHCBLFL1,fish,1,1471,animals
NHCBLFL1,rabbit,2,1111,animals
NHCBLFL1,sloth,3,783,animals
NHCBLFL1,giraffe,4,1298,animals
NHCBLFL1,cow,5,1143,animals
NHCBLFL1,moose,6,1009,animals
NHCBLFL1,chicken,7,1716,animals
NHCBLFL1,cat,8,640,animals
NHCBLFL1,dog,9,778,animals
NHCBLFL1,rabbit,10,1166,animals
NHCBLFL1,ferret,11,1115,animals
NHCBLFL1,mouse,12,968,animals
NHCBLFL1,rat,13,674,animals
NHCBLFL1,fancy rat,14,2391,animals
NHCBLFL1,elephant,15,2191,animals
NHCBLFL1,hippo,16,2627,animals
NHCBLFL1,frog,17,1056,animals
NHCBLFL1,toad,18,1183,animals
NHCBLFL1,turtle,19,1460,animals
NHCBLFL1,monkey,20,14525,animals
NHCBLFL1,orangatane,21,2765,animals
NHCBLFL1,jaguar,22,3873,animals
NHCBLFL1,tiger,23,858,animals
NHCBLFL1,lion,24,1231,animals
NHCBLFL1,ant eater,25,6555,animals
NHCBLFL1,narwale,26,2091,animals
NHCBLFL1,babboon,27,1424,animals
NHCBLFL1,sloth,28,1744,animals
NHCBLFL1,dan brown,1,1789,authors
NHCBLFL1,dante,2,1606,authors
NHCBLFL1,silva plath,3,5969,authors
NHCBLFL1,john green,4,2667,authors
NHCBLFL1,JK rowling,5,3063,authors
NHCBLFL1,rick riordan,6,4550,authors
NHCBLFL1,dastoyevski,7,18034,authors
NHCBLFL1,jane austen,8,6825,authors
NHCBLFL1,jrr tolkin,9,8743,authors
NHCBLFL1,mathematics,1,3218,college_majors
NHCBLFL1,psychology,2,2009,college_majors
NHCBLFL1,computer science,3,2819,college_majors
NHCBLFL1,physics,4,1375,college_majors
NHCBLFL1,chemistry,5,2011,college_majors
NHCBLFL1,biology,6,1852,college_majors
NHCBLFL1,biochem,7,3148,college_majors
NHCBLFL1,neruro,8,1185,college_majors
NHCBLFL1,philosophy,9,3419,college_majors
NHCBLFL1,psychology,10,1718,college_majors
NHCBLFL1,sociology,11,1896,college_majors
NHCBLFL1,economics,12,2367,college_majors
NHCBLFL1,english,13,2580,college_majors
NHCBLFL1,EOS,14,2753,college_majors
NHCBLFL1,GSWS,15,2213,college_majors
NHCBLFL1,urban studies,16,4358,college_majors
NHCBLFL1,education,17,5452,college_majors
NHCBLFL1,environmental studies,18,4681,college_majors
NHCBLFL1,government,19,7960,college_majors
NHCBLFL1,yoyo ma,1,4268,musicians
NHCBLFL1,taylor swift,2,3107,musicians
NHCBLFL1,joshoa bell,3,13403,musicians
NHCBLFL1,george lopez,4,5863,musicians
NHCBLFL1,ed sheeran,5,9336,musicians
NHCBLFL1,adele,6,2962,musicians
NHCBLFL1,ariana grande,7,3221,musicians
NHCBLFL1,sabrina carpenter,8,4111,musicians
NHCBLFL1,olivia rodrigo,9,3122,musicians
NHCBLFL1,chappel,10,10393,musicians
NHCBLFL1,katie ladekki,1,4881,sportspersons
NHCBLFL1,travis kelsey,2,5501,sportspersons
NHCBLFL1,michael phelps,3,6718,sportspersons
NHCBLFL1,ryan lachte,4,5132,sportspersons
NHCBLFL1,tom brady,5,9357,sportspersons
NHCBLFL1,simone biles,6,8645,sportspersons
NHCBLFL1,josh allen,7,14797,sportspersons
NRXHKYAS,dog,1,1294.4,animals
NRXHKYAS,cat,2,1062.3,animals
NRXHKYAS,lion,3,1263.3,animals
NRXHKYAS,pelican,4,3250.9,animals
NRXHKYAS,toucan,5,2136.7,animals
NRXHKYAS,boar,6,1438.9,animals
NRXHKYAS,pig,7,1727.5,animals
NRXHKYAS,hen,8,2383.3,animals
NRXHKYAS,peacock,9,2359.8,animals
NRXHKYAS,axolotl,10,5998.2,animals
NRXHKYAS,salamander,11,3133.5,animals
NRXHKYAS,parrot,12,6347,animals
NRXHKYAS,falcon,13,2757.6,animals
NRXHKYAS,hamster,14,2801.1,animals
NRXHKYAS,mouse,15,1225.8,animals
NRXHKYAS,swordfish,16,7009.7,animals
NRXHKYAS,beluga,17,4058.9,animals
NRXHKYAS,seal,18,3830.8,animals
NRXHKYAS,Thomas Nagel,1,2424.7,authors
NRXHKYAS,Mill,2,1970.4,authors
NRXHKYAS,Shakespeare,3,6022.1,authors
NRXHKYAS,john flanagan,4,30354.9,authors
NRXHKYAS,eoin colfer,5,15756.2,authors
NRXHKYAS,Biology,1,2701.1,college_majors
NRXHKYAS,Philosophy,2,3625.8,college_majors
NRXHKYAS,neuroscience,3,5240.8,college_majors
NRXHKYAS,biochem,4,2162.9,college_majors
NRXHKYAS,francophone studies,5,21976.7,college_majors
NRXHKYAS,africana studies,6,8300.4,college_majors
NRXHKYAS,lady gaga,1,5145.1,musicians
NRXHKYAS,harry styles,2,5802.7,musicians
NRXHKYAS,johnny cash,3,10801.5,musicians
NRXHKYAS,billy joel,4,5352.4,musicians
NRXHKYAS,angèle,5,17482.6,musicians
NRXHKYAS,mozart,6,8230.8,musicians
NRXHKYAS,roger federer,1,4428.6,sportspersons
NRXHKYAS,Messi,2,7919,sportspersons
NRXHKYAS,serena williams,3,8916.6,sportspersons
NRXHKYAS,michael phelps,4,16652,sportspersons
NRXHKYAS,alcaraz,5,21631.5,sportspersons
NXGNLGFN,lion,1,1495,animals
NXGNLGFN,dog,2,721,animals
NXGNLGFN,cat,3,584,animals
NXGNLGFN,tiger,4,1313,animals
NXGNLGFN,ant,5,535,animals
NXGNLGFN,moose,6,1837,animals
NXGNLGFN,deer,7,757,animals
NXGNLGFN,rat,8,2333,animals
NXGNLGFN,mouse,9,678,animals
NXGNLGFN,fish,10,4926,animals
NXGNLGFN,snake,11,550,animals
NXGNLGFN,monkey,12,2363,animals
NXGNLGFN,salmon,13,2520,animals
NXGNLGFN,bee,14,2851,animals
NXGNLGFN,antelope,15,2514,animals
NXGNLGFN,frog,16,5920,animals
NXGNLGFN,toad,17,527,animals
NXGNLGFN,shark,18,10634,animals
NXGNLGFN,whale,19,1287,animals
NXGNLGFN,elephant,20,8127,animals
NXGNLGFN,giraffe,21,1581,animals
NXGNLGFN,sheep,22,1135,animals
NXGNLGFN,pig,23,1760,animals
NXGNLGFN,donkey,24,1569,animals
NXGNLGFN,cow,25,890,animals
NXGNLGFN,anne m martin,1,6061,authors
NXGNLGFN,Joan didion,2,8119,authors
NXGNLGFN,Jane austen,3,9735,authors
NXGNLGFN,Jane eyre,4,3511,authors
NXGNLGFN,biology,1,1900,college_majors
NXGNLGFN,psychology,2,1386,college_majors
NXGNLGFN,chemistry,3,1520,college_majors
NXGNLGFN,physics,4,989,college_majors
NXGNLGFN,neuroscience,5,1584,college_majors
NXGNLGFN,government,6,1133,college_majors
NXGNLGFN,econonomics,7,3210,college_majors
NXGNLGFN,history,8,1128,college_majors
NXGNLGFN,english,9,997,college_majors
NXGNLGFN,gender studies,10,5303,college_majors
NXGNLGFN,environmental studies,11,3115,college_majors
NXGNLGFN,earth and oceonographic sciences,12,7393,college_majors
NXGNLGFN,hispanic studie,13,5219,college_majors
NXGNLGFN,francophone studies,14,3098,college_majors
NXGNLGFN,romance laanguages and literatures,15,3665,college_majors
NXGNLGFN,asian studies,16,3966,college_majors
NXGNLGFN,middle eastern and North African studies,17,5584,college_majors
NXGNLGFN,cinema studies,18,1875,college_majors
NXGNLGFN,Taylor swift,1,2990,musicians
NXGNLGFN,tom petty,2,1614,musicians
NXGNLGFN,katy perry,3,2008,musicians
NXGNLGFN,noah kahan,4,2343,musicians
NXGNLGFN,Olivia rodrigo,5,1797,musicians
NXGNLGFN,bob dylan,6,5391,musicians
NXGNLGFN,pink,7,6906,musicians
NXGNLGFN,George harrison,8,8836,musicians
NXGNLGFN,John lennon,9,2892,musicians
NXGNLGFN,billy joel,10,10304,musicians
NXGNLGFN,elton john,11,1413,musicians
NXGNLGFN,Arianna grande,12,4013,musicians
NXGNLGFN,nate reuss,13,7227,musicians
NXGNLGFN,Mookie betts,1,2659,sportspersons
NXGNLGFN,Rafael devers,2,3305,sportspersons
NXGNLGFN,drake maye,3,1527,sportspersons
NXGNLGFN,tom brady,4,1155,sportspersons
NXGNLGFN,Stefon diggs,5,5117,sportspersons
NXGNLGFN,mike vrabel,6,1885,sportspersons
NXGNLGFN,Alex cora,7,1286,sportspersons
NXGNLGFN,Triston casas,8,5409,sportspersons
NXGNLGFN,Warren duran,9,2109,sportspersons
NXGNLGFN,ted williams,10,5132,sportspersons
NXGNLGFN,David ortiz,11,2133,sportspersons
NXGNLGFN,Julian edelman,12,2321,sportspersons
NXGNLGFN,Charlie macavoy,13,2306,sportspersons
NXGNLGFN,rob gronkowski,14,11359,sportspersons
NXGNLGFN,Jayson boutte,15,7025,sportspersons
NXGNLGFN,will campbell,16,5096,sportspersons
NZ8ZTZHG,elephant,1,4517,animals
NZ8ZTZHG,tiger,2,2694,animals
NZ8ZTZHG,lion,3,3401,animals
NZ8ZTZHG,giraffe,4,4211,animals
NZ8ZTZHG,Zebra,5,2448,animals
NZ8ZTZHG,Kangoroo,6,5971,animals
NZ8ZTZHG,Koala,7,3473,animals
NZ8ZTZHG,Panda,8,2579,animals
NZ8ZTZHG,Brids,9,2454,animals
NZ8ZTZHG,mole,10,3666,animals
NZ8ZTZHG,Bat,11,1410,animals
NZ8ZTZHG,Red panda,12,7367,animals
NZ8ZTZHG,Bear,13,2279,animals
NZ8ZTZHG,Monkey,14,3751,animals
NZ8ZTZHG,Buffalo,15,3635,animals
NZ8ZTZHG,Bison,16,3402,animals
NZ8ZTZHG,Chinua Achebe,1,6777,authors
NZ8ZTZHG,Jane Austen,2,12579,authors
NZ8ZTZHG,Paulo Coelho,3,9985,authors
NZ8ZTZHG,Gabriel Garcia,4,9977,authors
NZ8ZTZHG,James clear,5,6522,authors
NZ8ZTZHG,James baldwin,6,12409,authors
NZ8ZTZHG,accounting,1,5323,college_majors
NZ8ZTZHG,Science,2,4084,college_majors
NZ8ZTZHG,chemistry,3,4184,college_majors
NZ8ZTZHG,psychology,4,7711,college_majors
NZ8ZTZHG,Math,5,2520,college_majors
NZ8ZTZHG,Art history,6,7624,college_majors
NZ8ZTZHG,Computer science,7,5922,college_majors
NZ8ZTZHG,Biology,8,4637,college_majors
NZ8ZTZHG,lady Gaga,1,3585,musicians
NZ8ZTZHG,Bruno Mars,2,4333,musicians
NZ8ZTZHG,Olivia Rodrigo,3,10696,musicians
NZ8ZTZHG,Harry styles,4,10448,musicians
NZ8ZTZHG,bad Bunny,5,4753,musicians
NZ8ZTZHG,Drake,6,11337,musicians
NZ8ZTZHG,Sabrina carpeter,7,8065,musicians
NZ8ZTZHG,rihanna,8,4028,musicians
NZ8ZTZHG,Yamal,1,2634,sportspersons
NZ8ZTZHG,Mbappe,2,3715,sportspersons
NZ8ZTZHG,Leonel messi,3,3583,sportspersons
NZ8ZTZHG,Cristiano,4,4086,sportspersons
NZ8ZTZHG,Pedri,5,3997,sportspersons
NZ8ZTZHG,Charles Leclerc,6,16129,sportspersons
NZ8ZTZHG,Antionelli,7,5522,sportspersons
NZ8ZTZHG,Lewis hamelton,8,6449,sportspersons
NZ8ZTZHG,Oliver Bearman,9,7840,sportspersons
O4NB1X6B,cows,1,1116.1,animals
O4NB1X6B,dogs,2,1795.6,animals
O4NB1X6B,horses,3,1145.7,animals
O4NB1X6B,cats,4,707.9,animals
O4NB1X6B,pigs,5,1376.7,animals
O4NB1X6B,goats,6,2516,animals
O4NB1X6B,lions,7,2783.3,animals
O4NB1X6B,tigers,8,1465.3,animals
O4NB1X6B,giraffes,9,2442.4,animals
O4NB1X6B,elephants,10,1840.7,animals
O4NB1X6B,zebras,11,4868.8,animals
O4NB1X6B,horses,12,15934.9,animals
O4NB1X6B,bobcats,13,3931.2,animals
O4NB1X6B,rhino,14,6002.5,animals
O4NB1X6B,warthog,15,1895.7,animals
O4NB1X6B,hyena,16,7143,animals
O4NB1X6B,cheetah,17,1317.1,animals
O4NB1X6B,JK ROWLING,1,3438.7,authors
O4NB1X6B,stephen king,2,3275,authors
O4NB1X6B,rick riordan,3,6977.4,authors
O4NB1X6B,muriel spark,4,18333.9,authors
O4NB1X6B,charlotte bronte,5,9131,authors
O4NB1X6B,simone d beavior,6,2838.6,authors
O4NB1X6B,economics,1,2428.9,college_majors
O4NB1X6B,biology,2,1699.2,college_majors
O4NB1X6B,chemistry,3,5621.6,college_majors
O4NB1X6B,mathematics,4,2693.1,college_majors
O4NB1X6B,public policy,5,6517.8,college_majors
O4NB1X6B,government and legal studies,6,3214,college_majors
O4NB1X6B,hispanic studies,7,3283.8,college_majors
O4NB1X6B,chinese studies,8,6946.9,college_majors
O4NB1X6B,physics,9,2375.1,college_majors
O4NB1X6B,psychology,10,3011.4,college_majors
O4NB1X6B,arabic,11,1271.3,college_majors
O4NB1X6B,francophone studies,12,3983.9,college_majors
O4NB1X6B,italian studies,13,2345.1,college_majors
O4NB1X6B,english,14,3806.9,college_majors
O4NB1X6B,environmental science,15,8500.5,college_majors
O4NB1X6B,morgan wallen,1,2341.3,musicians
O4NB1X6B,taylor swift,2,1853.2,musicians
O4NB1X6B,olivia dean,3,1686.8,musicians
O4NB1X6B,luke bryan,4,3840.9,musicians
O4NB1X6B,luke combs,5,1233.3,musicians
O4NB1X6B,megan moroney,6,2018.6,musicians
O4NB1X6B,olivia rodrigo,7,4686.9,musicians
O4NB1X6B,drake,8,3987.1,musicians
O4NB1X6B,kayne west,9,1990.9,musicians
O4NB1X6B,young thug,10,4685.4,musicians
O4NB1X6B,cardi b,11,1249.1,musicians
O4NB1X6B,bad bunny,12,1484.1,musicians
O4NB1X6B,nikki minaj,13,2064.6,musicians
O4NB1X6B,chris stapleton,14,6526.5,musicians
O4NB1X6B,bad bunny,15,1325.2,musicians
O4NB1X6B,rhianna,16,801.1,musicians
O4NB1X6B,beyonce,17,1044.5,musicians
O4NB1X6B,shakira,18,1486,musicians
O4NB1X6B,mookie betts,1,4580.8,sportspersons
O4NB1X6B,josh allen,2,1813,sportspersons
O4NB1X6B,tom brady,3,1821.6,sportspersons
O4NB1X6B,robert gronklowski,4,2558.9,sportspersons
O4NB1X6B,julian edelman,5,8069.2,sportspersons
O4NB1X6B,danny amnedola,6,1971.3,sportspersons
O4NB1X6B,sam darnold,7,11577.6,sportspersons
O4NB1X6B,aron judge,8,26136.5,sportspersons
OEQ7A3BW,Lion,1,2980,animals
OEQ7A3BW,Snake,2,2176,animals
OEQ7A3BW,Dog,3,3874,animals
OEQ7A3BW,Cat,4,1255,animals
OEQ7A3BW,Crocodile,5,3500,animals
OEQ7A3BW,Giraffe,6,5435,animals
OEQ7A3BW,Elephant,7,2483,animals
OEQ7A3BW,Ostrich,8,2190,animals
OEQ7A3BW,Sealion,9,3959,animals
OEQ7A3BW,Whale,10,1995,animals
OEQ7A3BW,Buffalo,11,2092,animals
OEQ7A3BW,Tiger,12,4065,animals
OEQ7A3BW,Leopard,13,3403,animals
OEQ7A3BW,Cockroach,14,9359,animals
OEQ7A3BW,Housefly,15,3450,animals
OEQ7A3BW,Butterfly,16,2567,animals
OEQ7A3BW,Bat,17,3267,animals
OEQ7A3BW,Ijeoma Umebinyuo,1,7549,authors
OEQ7A3BW,Chinua Achebe,2,3660,authors
OEQ7A3BW,Ngugi w'a Thiong'O,3,9095,authors
OEQ7A3BW,Lisa Miller,4,10295,authors
OEQ7A3BW,Colleen Hoover,5,7639,authors
OEQ7A3BW,Danielle Stone,6,10417,authors
OEQ7A3BW,Danielle steele,7,4513,authors
OEQ7A3BW,Psychology,1,7642,college_majors
OEQ7A3BW,Film,2,1899,college_majors
OEQ7A3BW,Sociology,3,3299,college_majors
OEQ7A3BW,GSWS,4,2089,college_majors
OEQ7A3BW,Govermental,5,3996,college_majors
OEQ7A3BW,Philosophy,6,5615,college_majors
OEQ7A3BW,Maths,7,1408,college_majors
OEQ7A3BW,Economics,8,2580,college_majors
OEQ7A3BW,French,9,2717,college_majors
OEQ7A3BW,English,10,2687,college_majors
OEQ7A3BW,Italian,11,2092,college_majors
OEQ7A3BW,Latinx Studies,12,6149,college_majors
OEQ7A3BW,Anthropology,13,8899,college_majors
OEQ7A3BW,Biochemistry,14,4468,college_majors
OEQ7A3BW,Physics,15,2284,college_majors
OEQ7A3BW,Odeal,1,3022,musicians
OEQ7A3BW,Wizkid,2,1877,musicians
OEQ7A3BW,Knowless,3,2236,musicians
OEQ7A3BW,King James,4,2359,musicians
OEQ7A3BW,Kivumbi,5,3414,musicians
OEQ7A3BW,Andy Bumuntu,6,4726,musicians
OEQ7A3BW,Tom Close,7,6170,musicians
OEQ7A3BW,Asake,8,3337,musicians
OEQ7A3BW,Tyla,9,2295,musicians
OEQ7A3BW,Burna Boy,10,3713,musicians
OEQ7A3BW,Travis Scott,11,4259,musicians
OEQ7A3BW,Kehlani,12,3765,musicians
OEQ7A3BW,HER,13,2344,musicians
OEQ7A3BW,Mico,14,6269,musicians
OEQ7A3BW,Amalon,15,5348,musicians
OEQ7A3BW,Kevin Kade,16,2937,musicians
OEQ7A3BW,Serena Williams,1,5069,sportspersons
OEQ7A3BW,Didier Drogba,2,5816,sportspersons
OEQ7A3BW,Neymar,3,2081,sportspersons
OEQ7A3BW,Christiano,4,2536,sportspersons
OEQ7A3BW,Messi,5,2444,sportspersons
OEQ7A3BW,Pogba,6,17606,sportspersons
OEQ7A3BW,Mbappe,7,4234,sportspersons
OEQ7A3BW,Lewis Hamilton,8,14765,sportspersons
OUSZQD8K,deer,1,1342.8,animals
OUSZQD8K,cat,2,667.8,animals
OUSZQD8K,mouse,3,904.7,animals
OUSZQD8K,dog,4,1252.5,animals
OUSZQD8K,bear,5,1574.8,animals
OUSZQD8K,fox,6,2245.8,animals
OUSZQD8K,snake,7,941.8,animals
OUSZQD8K,walrus,8,2476,animals
OUSZQD8K,seal,9,2220,animals
OUSZQD8K,polar bear,10,4856.2,animals
OUSZQD8K,bird,11,1196.6,animals
OUSZQD8K,owl,12,646.8,animals
OUSZQD8K,fish,13,1516.8,animals
OUSZQD8K,octopus,14,2181.2,animals
OUSZQD8K,crab,15,3343.9,animals
OUSZQD8K,lobster,16,1569.9,animals
OUSZQD8K,moose,17,5208,animals
OUSZQD8K,squid,18,3160.4,animals
OUSZQD8K,eagle,19,2125.2,animals
OUSZQD8K,hawk,20,2699.1,animals
OUSZQD8K,wolf,21,5808.3,animals
OUSZQD8K,cheetah,22,1862,animals
OUSZQD8K,tiger,23,2184,animals
OUSZQD8K,lion,24,2177.8,animals
OUSZQD8K,zebra,25,5044.3,animals
OUSZQD8K,j k rowling,1,4701.5,authors
OUSZQD8K,erin hunter,2,4313.3,authors
OUSZQD8K,engineering,1,2512.7,college_majors
OUSZQD8K,math,2,1433.2,college_majors
OUSZQD8K,physics,3,2636.7,college_majors
OUSZQD8K,chemistry,4,2775.4,college_majors
OUSZQD8K,chemical engineering,5,4146.1,college_majors
OUSZQD8K,history,6,3380.4,college_majors
OUSZQD8K,government,7,2151,college_majors
OUSZQD8K,political science,8,3773.9,college_majors
OUSZQD8K,english,9,6278.3,college_majors
OUSZQD8K,spanish,10,1316.4,college_majors
OUSZQD8K,latin american studies,11,4111.9,college_majors
OUSZQD8K,french,12,2902.4,college_majors
OUSZQD8K,german,13,1240.3,college_majors
OUSZQD8K,communications,14,3973.9,college_majors
OUSZQD8K,buisness,15,9143.2,college_majors
OUSZQD8K,econ,16,6440.6,college_majors
OUSZQD8K,taylor swift,1,4637.2,musicians
OUSZQD8K,olivia rodrigo,2,11646,musicians
OUSZQD8K,the weeknd,3,10937.1,musicians
OUSZQD8K,bob marley,4,8350.1,musicians
OUSZQD8K,rick astley,5,9675.4,musicians
OUSZQD8K,ed sheeran,6,8733.4,musicians
OUSZQD8K,tiger woods,1,2364.5,sportspersons
OUSZQD8K,nadal,2,2048.1,sportspersons
OUSZQD8K,serena williams,3,3801.9,sportspersons
OUSZQD8K,venus williams,4,3028.2,sportspersons
OUSZQD8K,biles,5,22744.9,sportspersons
OUSZQD8K,peyton manning,6,8051.8,sportspersons
OUSZQD8K,eli manning,7,7911.5,sportspersons
OUSZQD8K,roger federer,8,9500,sportspersons
OX30M9NX,Dolphin,1,1545,animals
OX30M9NX,Squid,2,1028,animals
OX30M9NX,Whale,3,2288,animals
OX30M9NX,Orca,4,2014,animals
OX30M9NX,Seahorse,5,4355,animals
OX30M9NX,Fish,6,1226,animals
OX30M9NX,Shark,7,797,animals
OX30M9NX,Penguin,8,3508,animals
OX30M9NX,Panda,9,1279,animals
OX30M9NX,Polar Bear,10,2658,animals
OX30M9NX,Grizzly Bear,11,1952,animals
OX30M9NX,Finch,12,4670,animals
OX30M9NX,Sand Piper,13,2156,animals
OX30M9NX,Monkey,14,3367,animals
OX30M9NX,Deer,15,2097,animals
OX30M9NX,Bear,16,671,animals
OX30M9NX,Squirrel,17,4677,animals
OX30M9NX,Fox,18,764,animals
OX30M9NX,Snake,19,5768,animals
OX30M9NX,Worm,20,4120,animals
OX30M9NX,Elephant,21,4627,animals
OX30M9NX,Tiger,22,929,animals
OX30M9NX,Lion,23,1063,animals
OX30M9NX,J Michael Sandel,1,3432,authors
OX30M9NX,Karl Marx,2,3163,authors
OX30M9NX,WEB DuBoic,3,3378,authors
OX30M9NX,Max Weber,4,2093,authors
OX30M9NX,Emile Durkheim,5,7761,authors
OX30M9NX,Brandon Sanderson,6,4655,authors
OX30M9NX,Cixin Liu,7,3362,authors
OX30M9NX,Robert Jordan,8,6449,authors
OX30M9NX,David Brin,9,13135,authors
OX30M9NX,Philip K. Dick,10,4017,authors
OX30M9NX,Psychology,1,3120,college_majors
