,psychology,political science,history,math,chemistry,biology,physics,anthropology,french,spanish,computer science,english,art history,neuroscience,religion,economics,environmental studies,fashion design,literature,journalism,religious studies,gender studies,environmental science,geology,communications,sociology,asian studies,biochemistry,romance languages,film,government,engineering,art,music,philosophy,film production,dance,theater,astronomy,architecture,visual studies,italian,german,arabic,data science,agriculture,accounting,finance,business,criminal justice,geography,mathematics,premed,gender and sexuality studies,education,russian,earth science,visual arts,oceanography,cinema studies,hispanic,francophone,industrial design,graphic design,electrical engineering,mechanical engineering,music technology,chinese,screen writing,government and legal studies,hispanic studies,francophone studies,international relations,gender and women's studies,africana studies,japanese,classics,creative writing,human rights,latin american studies,cooking,sports management,gsws,linguistics,musical studies,medieval studies,latinx studies,legal studies,public health,language,nursing,eos,dcs,econ,gov,biochem,chem,bio,comp sci,urban studies,arctic studies,performing arts,earth and ocean studies,earth and oceanographic studies,marketing,media studies,bioinformatics,evolutionary and ecological biology,archaeology,biophysics,civil engineering,electrical and computer engineering,bioengineering,statistics,law,european history,kinesiology,theater and dance,hotel management,communication,latin,greek,pre-law,forestry,ecology,zoology,italian studies,theatre,meena,reees,digital computational studies,theology,american studies,east asian studies,middle east & north african,hater,government and law,fine arts,pre-med,neurochemistry,film studies,geophysics,bio engineering,international affairs,data and computer science,middle eastern / north african,laclas,human and organizational development,early childhood ed,secondary ed,elementary ed,special ed,women's studies,archeology
436,-0.0015233816,-0.025062721,-0.03697793,0.05165572,0.05734146,-0.020864215,0.007423897,0.009360031,-0.052301046,-0.051311698,0.043976612,0.0032769956,-0.051664263,0.046357054,-0.04754992,-0.013825772,-0.026309986,-0.011105858,-0.0005369946,0.029398175,-0.0148076555,-0.042317044,-0.016727712,-0.01994961,0.038835015,0.019008722,-0.046985906,0.035905376,-0.03487473,-0.047295157,0.00958233,-0.02131095,-0.026973672,-0.04620485,-0.019244099,-0.029872006,-0.049606793,-0.025833618,-0.0238969,-0.032339927,0.008050559,-0.039964236,-0.04945236,-0.021399647,0.056661036,0.010945183,0.012117163,0.026435755,-0.035176482,-0.06579381,0.033550583,0.057290424,0.02201991,0.012996803,0.00024247466,-0.037314948,-0.055324893,-0.022399988,0.053608127,-0.05538611,-0.05525964,-0.019680513,0.01433812,-0.036071785,0.0013205789,-0.035694107,-0.04391826,-0.028567256,-0.0023970213,0.060353838,-0.048840936,-0.002021018,0.015216895,0.032400947,0.034342673,0.0015324631,-0.08430061,-0.0069827926,-0.0509031,-0.05891078,0.010626484,-0.012416694,0.020523816,-0.028180378,-0.03301385,-0.0010871866,0.017144553,-0.04960937,0.0063984776,-0.01009012,0.010698246,0.02582301,0.026871664,-0.042803604,0.034689557,0.032286726,0.007222172,-0.010114151,0.031231962,-0.02809179,0.013927445,-0.019776559,0.043348614,0.07314872,0.017335897,-0.01931794,0.05797442,0.05535586,-0.017552584,0.054516643,-0.06558604,0.06647139,0.020419365,0.017548786,-0.05251254,-0.016734244,0.049430665,0.078276955,-0.035840113,0.024367345,-0.055480972,0.01595754,-0.026642615,0.06478364,-0.031540066,-0.011614703,-0.038199313,-0.025937384,-0.025017558,0.029949412,0.0023547239,0.018296152,-0.035425033,-0.06798696,0.016699871,-0.027793957,0.06259167,-0.03896102,0.02201991,0.0022778735,-0.048368406,0.06259436,-0.014246937,-0.008070738,0.08731075,-0.008345085,-0.06276124,0.07740933,-0.026986267,-0.0020221437,-0.015805421,-0.040202167,-0.027136838,-0.00627927
437,-0.026892705,-0.035693366,-0.005455963,0.009977822,0.00024121387,-0.07695987,-0.033642307,-0.017224604,0.030823207,0.066736035,0.052261423,0.05783089,0.00086701487,-0.047281798,0.032833178,0.014737836,-0.01342224,0.025127634,0.068400025,-0.031012716,0.068896,-0.02510013,-0.037758265,-0.047044475,-0.012896187,-0.051630564,-0.040407468,-0.072056465,0.047775522,-0.035017736,0.031269338,-0.04287038,-0.0042426814,-0.013065405,0.03751053,-0.065606706,-0.03968429,-0.0369405,-0.044887327,0.016848782,0.02510265,-0.027719544,-0.020697542,0.019796593,-0.037428495,-0.02274321,0.028724646,-0.03363356,0.03677008,-0.024185026,-0.03165974,0.01002657,-0.05592879,-0.013101155,0.017750338,-0.009087092,-0.0589804,-0.043045245,-0.061600167,-0.0064283125,-0.03742641,0.06217788,-0.06341196,-0.049280327,-0.003508099,-0.02491157,-0.022890024,-0.0021329902,-0.0087544685,0.010425822,-0.03949726,0.04804809,-0.012826761,-0.06305008,-0.017838739,-0.007581634,0.056695886,0.04613303,0.04225119,-0.015464061,-0.053369638,0.060321335,0.020152668,0.05533541,-0.009989418,0.0285076,0.029602721,0.0018822991,-0.007980015,0.07644205,-0.025110653,-0.034249064,0.025321314,-0.03586561,-0.03543933,-0.042783774,-0.011630058,-0.051294506,0.046826184,0.007897413,-0.030443406,-0.0634167,-0.041529275,0.012446761,0.038925253,-0.025250591,-0.03554604,-0.06830745,-0.024876,-0.07043755,-0.06131784,-0.0059243697,-0.057960957,-0.033407133,-0.0061197174,-0.034894917,0.02559904,-0.036111176,0.031679936,0.00466684,-0.010822756,-0.008983774,-0.0726187,-0.070301145,-0.034625053,-0.08398399,-0.03055386,-0.049396906,-0.040510014,-0.008292074,0.015351446,0.07377615,-0.015921468,-0.05858811,-0.030760681,0.010311386,0.0036641366,-0.05538377,-0.05592879,0.01308726,-0.030143322,-0.044676613,-0.075891756,-0.0056875823,0.029716183,-0.012900897,0.09354226,-0.008907723,-0.07169888,-0.064689465,-0.042416755,0.01622029,-0.05829367,0.034051288
438,-0.0059347753,-0.00033212538,-0.02239929,0.050055902,0.036478538,0.01934344,-0.059777994,0.0044185077,0.018543303,0.05526548,0.025904344,0.03434085,0.005996812,-0.067126565,0.013331754,0.008895053,0.031817596,-0.036720857,0.052803352,-0.056192864,0.022675958,0.00010406793,0.030406194,0.026952913,-0.030635014,-0.04155526,0.0630147,-0.03230204,0.052210007,0.0008437339,-0.023852773,-0.06738324,0.0358501,0.050846647,-0.009167595,0.015323581,0.038748454,0.005774468,-0.04753542,-0.008404917,0.060827576,0.018872563,-0.03998675,-0.0070857042,0.076135516,0.05385495,-0.033247646,-0.0077010505,0.08540482,-0.0378454,0.045216843,0.016811028,-0.07593449,0.05571163,-0.0026629195,-0.007937543,0.056821395,0.038179312,-0.034846317,0.0051630475,-0.02440783,0.0037781987,0.056397818,-0.013191775,-0.046568975,-0.041075207,0.0317442,-0.01147659,0.03841742,-0.0115260035,0.029504195,0.020234128,0.06747127,0.02786904,0.0049845125,0.053982846,0.033202168,-0.061922587,0.05511715,0.04266735,-0.020225601,0.056771588,-0.042100288,-0.018906118,0.06046575,0.06093051,0.065627985,0.014885962,0.024482269,-0.02761715,-0.04021042,0.013595778,0.050683025,-0.015646152,-0.024817761,-0.016714325,-0.019483823,0.009218079,-0.017625239,0.058633152,-0.005440003,0.036730047,0.06481098,0.0072308206,0.023264134,0.05147791,-0.009786799,-0.067959115,0.04477142,-0.036509864,-0.022754127,-0.045144144,-0.05824691,0.041135546,-0.056876697,-0.012313951,-0.040238675,0.02712861,-0.025978943,0.022364967,-0.07289666,-0.04155014,-0.02244591,0.030744404,-0.06447893,-0.07153329,0.06393729,0.040346712,0.024889441,-0.03970325,0.06259786,-0.06384456,0.06372919,0.04384688,-0.02336763,-0.09031185,-0.05758302,0.062275562,-0.07593449,0.026766744,0.03861815,0.04078941,-0.04035268,0.079668626,0.068877,-0.039869443,0.06493639,-0.020137468,0.016185794,-0.06314645,-0.03929543,0.023492284,0.006894816,-0.020650787
439,0.04625766,0.029573219,0.06130287,-0.043703925,0.035751928,0.018113768,0.07919687,-0.038091715,0.028194886,0.04355044,-0.0010401704,0.04014223,0.06418955,0.03739201,0.03894112,0.0053978977,-0.019813541,0.037146393,0.07614557,0.06026001,0.006448129,0.074605875,-0.0027438505,-0.023452591,0.03344288,0.005973589,-0.026788116,0.0067981407,-0.06392006,0.06981064,0.06966658,0.06145827,0.088582866,0.0643483,-0.0031804438,0.014757107,0.07570658,0.049974862,-0.025732836,0.076116495,-0.015085866,0.008694727,0.008211045,0.0139784245,-0.039231565,0.02196411,0.053566635,0.057334803,0.0891773,0.035707574,0.040291276,0.0029527976,-0.0010311215,-0.019207463,0.03510043,-0.020085458,-0.037560053,0.06392365,0.08998718,-0.043198712,0.018385353,-0.025057448,0.04508668,0.05406747,0.018039307,-0.0077075544,-0.0022975276,0.0032704151,0.0191931,-0.04213657,-0.030869296,-0.065559946,-0.06158944,0.029638683,0.02021151,0.023605045,0.046577226,0.040132515,0.04254404,-0.04763044,0.07270327,0.022564176,0.11159165,-0.051177178,0.029744364,-0.023576621,-0.046978425,0.034263227,0.007226836,-0.008381015,0.006737475,0.017936323,0.043654896,-0.002743966,0.057548244,0.06608443,0.033951893,0.056240864,0.026494782,-0.042747263,-0.06980206,0.05297866,-0.07169481,-0.060967676,0.07676055,0.032167047,-0.042928424,-0.0018394552,0.054843348,0.10000749,-0.060213856,-0.018108923,0.0633561,0.027535262,0.08668337,-0.010923439,0.08448578,0.0023329828,0.07767649,0.06597809,0.016605554,0.044770334,0.10919875,0.045069862,-0.028409224,0.011037407,-0.05637694,0.039418876,0.06736605,0.05808654,-0.04365511,0.03860975,-0.04443355,-0.055515148,0.02298429,0.047123346,0.0051630717,0.07889881,-0.0010311215,0.09879945,0.00986886,0.06354084,-0.018363316,-0.078913815,0.0054142647,0.019531818,0.07055279,-0.045543384,0.018925373,0.021895954,-0.022872627,0.022788601,0.047801882,0.06664292
440,0.007555033,-0.04424102,0.0067609954,-0.01489783,-0.038697466,-0.03857775,-0.055794187,-0.056110766,0.018794203,0.015285204,-0.06586461,-0.00016696677,-0.07958504,-0.007298702,-0.036484748,-0.013614598,-0.05940916,0.019603558,0.0034247846,0.06557571,-0.056281656,-0.039662626,-0.029733784,-0.042356502,0.052285317,-0.027882863,-0.024928624,-0.051852196,0.03534153,0.041095387,-0.0481383,-0.035745732,-0.08962277,0.040209636,0.05031587,0.010096177,0.015279074,-0.017334845,0.028665245,-0.04742745,-0.068894655,0.01527294,0.05260037,0.055064324,-0.024726572,-0.059466116,-0.008498756,0.01619026,0.022608873,0.020253919,-0.036732048,0.008766693,0.042103495,0.050041,-0.0063541746,0.020168355,-0.036325976,-0.0624018,-0.052323725,-0.056080665,0.03786066,0.025351556,-0.028328909,-0.023560358,-0.030693112,-0.033213988,0.018391864,0.029584866,-0.007639628,0.010528221,-0.017157366,-0.0076196506,0.032128703,0.017119564,-0.093978524,-0.041693475,0.055681836,0.041944224,-0.00019097979,-0.045325574,-0.058044884,-0.0690326,-0.028570483,-0.026623387,-0.025460022,-0.076665975,-0.07139574,-0.0034943623,-0.0069701625,-0.048553534,-0.0147053655,-0.06892095,-0.019664561,0.0071210307,-0.023118595,0.0008958611,0.009661939,-0.057143066,-0.059009727,-0.049789164,-0.01717091,-0.06942312,-0.030169133,-0.014010794,-0.020699466,0.011991005,0.01878216,-0.017272254,-0.031330656,-0.04561474,-0.027484765,-0.007726469,-0.035544913,0.055140585,-0.013006406,-0.049195666,-0.02923471,0.032971486,-0.001137714,0.03622607,-0.008851232,0.0012100475,0.040961318,-0.04355735,-0.010992274,-0.05503162,-0.055933658,-0.004527873,0.021570545,-0.060001113,-0.021698425,0.027956683,-0.044287622,-0.03047615,-0.040538147,0.034721628,0.001994993,-0.0659524,0.042103495,-0.041723937,-0.01419326,-0.053410865,-0.05878772,0.06152898,-0.034597483,-0.032427613,-0.019222705,-0.041698635,0.05209645,0.00986581,0.07508161,0.015354923,-0.0668916,-0.037330016
441,0.016223993,-0.0055475426,0.01515802,-0.005297736,0.05638464,0.023155594,0.008627628,0.0048845084,0.03386698,0.032777064,-0.0075377277,0.044084083,-0.015037724,0.030611787,-0.021614702,0.022636402,0.030886553,0.031644754,0.05774663,0.01170712,0.032513622,0.020314947,0.03695539,0.0068133,0.06330458,-0.024403268,0.016506733,0.03998652,0.03428658,-0.010259109,0.040864125,0.011661788,0.044703647,0.038166497,0.03215954,0.023386903,0.044985987,0.036762923,0.038629234,0.053246636,0.061555017,-0.010668445,-0.023252657,0.023980904,0.0050874557,0.0015915199,0.024218367,0.0017424766,0.030084997,0.01947768,-0.013651338,0.007683457,0.016435502,0.051782668,0.046367224,0.023754733,0.028434357,0.057184014,0.013874846,0.06975542,-0.022225387,0.01564988,0.01618167,0.037428185,0.009044134,0.022978215,0.017561702,0.02934077,0.020023901,0.037641633,-0.0019197251,0.035363868,-0.019706924,0.00830666,0.03033764,0.04285947,0.03522982,-0.003400205,0.033384204,0.03289778,0.056375615,-0.014936887,0.02550876,-0.0019450733,0.03697005,0.013918492,0.053419635,0.022196261,-0.0075873197,0.020197181,0.033073347,-0.029207272,0.019442866,0.0071995775,-0.00052652974,0.052989665,0.048925992,0.00990632,0.03554324,-0.023331303,0.0031216384,0.061803296,0.051488664,0.07350865,0.061854932,0.060812786,-0.02589094,0.055002034,-0.017220084,0.05475823,0.022831367,0.0069482904,-0.023807324,0.019072577,0.007421613,0.004613211,-0.055427305,0.051383432,-0.017554544,0.037378825,0.019912679,-0.0052145924,0.047171034,0.046536185,-0.03375715,0.026276406,0.029078122,0.055526804,-0.05242763,0.011341095,0.013904533,-0.029521808,0.034601867,-0.0017253653,0.033397526,-0.055113398,0.044779945,0.06897201,0.016435502,0.0075793485,0.023994856,0.035697576,0.016112318,-0.032351274,-0.00848142,0.039673924,0.02095367,0.020722168,0.030405443,0.007753149,-0.038791593,-0.007698212,0.009296923,0.042366758
442,0.029817794,0.014832315,0.0056460975,0.020460665,0.016385721,0.012970863,0.048809066,-0.03767307,0.05021343,0.05540017,0.035844415,0.050507564,-0.048624992,0.000302249,0.0673086,0.007040869,0.025440026,-0.041797396,0.03406431,-0.037136707,0.0029301904,0.06578334,0.03465537,-0.010488377,-0.020459088,-0.0030713996,0.03395647,0.028288037,0.049267776,0.013073961,0.0216907,0.0332642,-0.01348771,0.070062235,-0.0070374976,-0.0028954446,-0.00997457,-0.027760586,0.019889152,0.042757448,-3.546926e-05,0.045966603,0.042110212,0.02524241,-0.01424639,-0.047774605,0.030520175,0.06310311,-0.0069645937,-0.0039347624,-0.05035942,-0.0070568374,-0.02189317,0.053321805,0.007210255,0.00019570158,0.05100002,-0.023545112,0.025543,-0.011131752,0.0042007617,-0.021049576,-0.040904783,0.034105476,0.0166041,0.025904141,0.01956737,0.04055292,-0.050324745,0.030874318,0.0059254146,0.0067176125,-0.04048403,0.050401922,-0.010061995,0.036123022,0.080213,-0.011569167,0.07518183,-0.016510598,0.049634885,-0.00663221,0.019134039,-0.06638394,0.029237796,0.008100909,-0.005325887,0.007140946,-0.009371607,0.038191527,0.029684871,-0.064252496,0.029555703,0.0030220128,-0.031501647,0.009960471,0.05568563,0.042551283,0.0400133,0.015855977,-0.026684916,-0.046479546,-0.011702666,0.0027181923,-0.042961843,0.026811508,-0.023380654,0.02390185,-0.02330711,0.04080495,-0.013352473,0.045053877,0.01782505,0.0065669753,0.050887007,-0.029027699,-0.030505765,0.0059137153,-0.036507785,-0.0043421034,0.030321851,0.032363936,0.028384952,0.047456782,0.006017089,0.016400233,0.017984472,-0.0070057013,-0.0046960567,0.034676086,0.00294501,-0.018492155,0.018601062,0.02029483,0.019876331,-0.013655292,0.06402014,-0.06551658,-0.02189317,0.08393262,0.0055907005,0.01723165,0.03610852,-0.0441527,-0.007592136,0.022327062,0.055423006,0.014702221,0.036654092,0.06975501,0.07253336,0.0019841227,0.013207961,-0.022220215
443,0.019647785,0.060766548,0.0014483324,-0.05558022,-0.060655802,-0.029405426,-0.07722639,0.022199186,0.010668368,0.0205793,0.033935856,-0.03617038,0.051149283,0.0628576,-0.014165598,-0.02641875,0.03732458,0.028766807,-0.006011282,-0.0057407366,0.05146944,0.0020915058,0.013522392,-0.032790285,0.07574755,0.06474088,0.04441343,0.019583024,-0.018336888,-0.02711554,-0.0011532949,-0.0036963588,0.024033116,-0.01322028,-0.006522292,0.052378308,0.012052471,0.013996317,0.050767113,-0.047536377,0.039215464,0.03169164,0.015739417,0.028249899,0.053013664,-0.034403536,-0.019595038,0.012396657,0.0375247,0.061416518,0.013579171,-0.03385975,0.0029897795,0.014647446,0.030387128,0.009674729,0.013410695,0.058385782,0.041887403,0.013803763,0.0635788,0.061210886,0.017882816,0.06188194,0.018951379,0.0054511917,0.03387327,0.025405241,0.026675874,-0.030105215,0.0688114,0.070548184,-0.021532625,-0.021098502,0.07990049,0.018495217,-0.019679653,0.0046924544,0.024601847,0.06839864,-0.027532704,0.010062588,-0.022247171,0.029534355,0.0477952,0.057748422,0.023672158,0.010383946,0.032964718,-0.030332249,-0.035078805,0.06521756,0.039999682,-0.007150877,0.020455148,0.0330387,-0.046235356,0.047086053,0.05678834,0.07947619,0.07856295,0.06194071,0.010384433,-0.014273502,-0.00034961768,0.03548554,0.033798527,-0.010984569,0.016903285,-0.010576837,0.020721402,0.007801023,0.021338629,0.050885547,-0.042857505,0.041358415,0.03211822,-0.033182614,-0.02332449,0.05812237,0.04035654,0.050098784,0.0068020103,0.05063176,0.025116289,0.05296241,0.056841955,0.028977845,0.053385068,0.08062121,0.05039997,0.04518805,0.051210906,0.061829396,0.08392128,0.03317546,-0.05392639,0.063501485,0.0029897795,0.034487262,0.045548186,0.03898995,0.047991775,0.025079813,0.02118154,0.08309093,-0.013840505,0.023458228,0.06973267,0.04608556,0.05224579,0.011520907,-0.004754808,0.048068408
444,0.040356103,0.031039605,0.0065338416,-0.009008171,-0.019930955,-0.01971636,-0.007491167,-0.04745731,0.024726471,0.028249212,0.00128654,0.023235638,0.017825197,-0.029169692,-0.04048286,-0.014923128,-0.075756855,0.0037830372,0.048313327,0.05380246,-0.041192114,0.02654546,-0.070983864,-0.07172035,0.062579885,0.005194846,-0.03668633,-0.039169125,0.012440805,0.0067101615,0.019973435,-0.025045479,0.046384286,-0.012322609,-0.007063723,-0.04246198,0.06400233,0.010972756,0.033992868,0.016809773,-0.023724116,-0.04026519,0.0044588423,0.042708635,-0.02179102,-0.04070112,0.034394905,0.040478904,-0.0020156002,0.057517715,-0.044397905,0.02406505,-0.021312362,0.057459936,-0.06962423,-0.019905824,-0.032113563,-0.00034111395,-0.07682807,-0.037974853,0.06721698,0.0272265,-0.052735195,0.015325933,-0.038872987,-0.07769984,-0.052704204,0.021866528,-0.038969114,0.016123746,0.048745763,0.028795965,-0.019786935,0.040203426,-0.02487565,-0.07546283,-0.017439025,0.013597237,-0.02340882,-0.00073455565,0.033674486,0.042342883,0.057421412,0.05396758,0.017652163,-0.045990143,-0.022643514,-0.04698526,0.03346871,0.0018181208,-0.0062208837,-0.04964299,-0.0094346525,-0.0391242,-0.003206861,0.03555122,-0.046162155,-0.02111758,-0.017428637,-0.009791429,-0.07225624,0.06664338,-0.061716978,-0.029015528,0.00028419512,0.01751965,-0.011525927,-0.017949678,-0.06264913,-0.042134974,-0.0024340015,0.025874563,-0.011386769,0.08281501,0.044025417,-0.06030445,0.023014072,0.07386848,0.0303717,0.058469877,0.014839091,-0.067879274,0.023417508,-0.0460741,-0.06681992,-0.025264733,-0.044221163,-0.0072969487,0.037634343,-0.044058602,-0.042592604,-0.037391853,-0.06146152,-0.04644696,0.018434586,-0.014235568,0.043266233,0.059172913,-0.021312362,0.041636556,-0.013697135,-0.06254413,-0.051097862,-0.036543082,0.02781732,0.022046348,0.069051966,0.03329389,-0.07901436,-0.060171418,-0.05126669,-0.0036103416,0.005681803,-0.06829251
445,0.008854891,0.050968327,0.061951887,0.051165346,0.0123736495,0.011208055,0.018716205,0.05327894,0.05282722,0.062306125,0.0665253,0.02405485,0.04879767,0.008657927,0.040647484,0.017972963,0.038925312,0.053693093,0.023366407,0.04336352,0.006945764,0.030070549,0.053244665,0.037486933,-0.078573115,0.027012337,0.08493508,-0.024435425,-0.0034158765,0.06550292,0.010137256,0.0587569,0.06608413,-0.005345918,0.057619244,0.052420374,0.0152331935,0.025065137,0.0026130322,0.014705038,-0.00016513944,0.031415995,0.087469,0.04132352,0.062095862,0.023674121,0.0012122799,0.041109584,0.05567304,0.031594995,0.019122878,-0.014091366,-0.002986757,-0.029257504,0.03485599,0.057315074,0.00987517,0.05307181,-0.03187605,0.013525194,0.085649766,0.046148818,0.08367573,0.04595641,-0.049373813,0.05984822,0.034481753,0.080609195,0.054591227,0.013292752,0.0800946,0.0049631754,0.023808496,-0.023606014,0.02890532,0.054876678,-0.028998403,0.067934126,0.0710139,-0.0046345494,0.08622435,-0.059132997,-0.0055254963,-0.010167046,0.024356961,0.005455165,0.01631974,0.021517823,0.043618813,-0.0025488585,-0.012516146,-0.04587292,-0.04106808,-0.004207604,0.023831148,-0.044666443,0.023467567,0.02792072,0.070417516,0.05821676,-0.00851201,0.059618898,-0.059199244,-0.04261846,0.042896017,0.009048504,-0.015666297,-0.0019129573,0.049344596,-0.025707845,0.07189704,-0.026797717,0.011502919,0.035533767,0.060277656,0.06931037,-0.06582729,0.022797085,-0.06485203,-0.060643163,0.02651832,-0.06824288,0.034886792,0.031794805,-0.02499531,0.04231798,0.018017804,0.0577761,-0.0071610934,0.0029752278,-0.050609585,-0.046006203,-0.010619545,0.08119187,0.08195192,0.05703747,0.04651112,0.06839408,-0.002986757,-0.08083222,0.042256225,-0.013484251,0.04659944,0.062979564,0.020198146,0.08369943,0.012088585,-0.0035583097,-0.05011701,-0.032259475,-0.057313096,0.017106174,0.038463853,0.04867314
446,-0.0075505585,0.004510538,0.03792016,0.05308804,0.05054051,0.025117803,-0.029724889,0.04885896,-0.007305069,0.0129055055,0.02432973,0.038126096,-0.011762356,0.0292802,0.062000208,-0.030523637,-0.04361427,-0.06339039,-0.0046258583,0.036283962,0.019743638,-0.050142813,-0.02559738,-0.0031140323,-0.044148482,-0.03814778,-0.061493862,0.030780662,0.016185038,0.05871763,-0.039447226,0.0018297356,-0.006013835,0.01711303,0.005774214,0.03598045,-0.03342004,-0.06922989,-0.0080451425,-0.048345782,-0.03406924,0.03976577,-0.03162452,0.009083046,0.04444595,0.047075342,-0.05981037,0.036488622,-0.03115796,-0.04360626,-0.030362148,0.056664303,-0.07153579,-0.07747763,0.02540145,0.021330396,-0.033630006,-0.0589603,0.0016376771,-0.0008022629,0.0045435913,-0.0042081573,-0.02090982,-0.066772826,-0.011085546,-0.00047347843,0.07116848,0.0024561202,-0.018636007,-0.021896824,0.031535175,-0.01245547,-0.0012220561,-0.05112304,-0.007886219,-0.0756125,0.058460873,0.028219312,-0.0075121587,0.047023937,-0.0058033504,-0.031649083,0.00021749608,-0.017497443,0.0081689805,0.038309895,0.045694895,-0.0032659601,-0.059429575,0.027027437,-0.042403996,-0.031018132,-0.067020506,-0.06346815,-0.03192129,-0.014863683,0.02221685,-0.049460597,-0.041180678,0.0042905603,-0.038618702,-0.025825392,0.0289855,-0.019372316,0.026104903,0.056629412,-0.02314964,0.035651263,0.026520798,0.0049042595,-0.05397901,-0.043955352,-0.0001403914,0.0029765167,-0.0422205,-0.02661619,-0.06156006,-0.067356735,-0.024848126,-0.023829537,0.03341212,-0.033763018,-0.06664247,-0.061492834,-0.025843428,-0.043035112,0.055434145,-0.045302827,-0.014101702,0.010587928,0.061558,-0.04567817,0.036947954,-0.07312866,-0.0021135784,-0.024876805,-0.06953701,0.016393455,-0.07153579,-0.0042301994,0.05097415,-0.028681664,-0.028839087,-0.00208842,0.031309903,-0.0064817746,-0.009925855,-0.043616854,-0.022327738,-0.07220329,-0.04969733,0.0068034395,0.024096454,0.014484267
447,-0.017278492,0.012096307,-0.022278666,0.034193184,0.039466202,-0.025019849,0.028824935,-0.022447858,0.03338788,0.0051920046,0.0074038235,0.036841124,-0.006551498,-0.024848923,-0.030312905,0.0017979027,-0.0519695,-0.042376712,0.056324355,0.049973216,0.043142732,0.015427965,-0.061958786,-0.019191703,0.025967149,-0.05345421,0.01162979,0.0038188733,0.0035697857,0.0136924945,-0.02911552,0.012392475,-0.018918209,0.051694456,0.06770713,-0.019342482,-0.033636678,0.019995114,0.044440333,0.001988174,-0.011066586,-0.034720436,0.026003039,0.04723121,-0.032564644,0.0049257264,-0.042966127,0.02361061,0.03442959,-0.0042364914,-0.025888711,0.031758983,0.04257589,0.028133234,0.054022714,0.016837075,-0.019604955,-0.018198261,-0.00043223822,-0.022092875,-0.015527005,-0.017029464,-0.03223146,-0.057853002,-0.04150766,0.04300401,0.045037564,0.03491066,0.055546585,0.03020009,0.0034633558,-0.010328935,0.01731333,0.017466057,0.044210017,0.026749205,-0.023490006,-0.042794105,-0.06207099,-0.012407113,0.023323359,0.07239745,-0.004940103,-0.002704322,0.029025147,-0.0025694505,0.028974744,0.027073853,-0.0040406585,0.02170742,0.02438881,-0.058364995,0.0006534547,-0.029875372,-0.070182346,-0.0078070685,0.042901907,-0.018620059,-0.030212652,-0.019770198,0.002363775,0.0005106972,-0.00131876,0.008807533,0.058552157,0.046344433,0.017514491,-0.07176246,0.061307915,-0.0013696691,-0.0314452,-0.0002345565,-0.022343153,-0.023652451,0.009563998,0.006031333,0.017983852,0.0076473625,-0.06814972,0.020281112,0.01502739,0.032429025,0.07378812,-0.00091015693,-0.07417219,0.009231687,-0.024789115,0.038112286,-0.05592293,-0.020413768,0.028169949,-0.039402433,0.058789704,-0.013022828,-0.019094065,-0.022359252,0.016332861,-0.03835704,0.04257589,0.03807928,0.02932222,0.03378951,-0.029434463,0.029626053,-0.009846508,-0.034085557,0.011342819,-0.056879755,-0.0075420938,0.035544347,0.031663105,-0.03223782,0.031138686,0.04677348
448,0.07650628,0.08113226,0.053682424,0.033347413,0.017591212,0.04958766,0.046963535,0.07400456,0.05964441,0.050449055,0.044939704,0.056470655,0.0123773115,0.04065923,-0.032607146,0.06571483,0.07439757,0.005873263,0.03498194,0.037742846,0.07363444,0.081739865,0.064861335,0.04074534,0.06566511,0.072783045,0.07550237,0.004117765,-0.008037294,0.021463895,-0.007679009,0.03973881,-0.032934114,0.04046116,0.068066604,0.01144208,-0.026437482,0.0044015367,0.041974466,0.044604957,0.07759847,0.02857983,0.060261417,0.0339296,0.034859896,0.06595014,0.042592164,-0.017676244,0.055728074,0.06908039,0.072800666,0.050403327,-0.02647359,0.0782956,-0.006460938,0.019915074,0.068159,0.060492646,0.060562298,0.027657833,0.011640682,0.032074183,0.077588916,0.07225319,0.024909062,-0.056788895,0.0041115494,0.031658906,0.019994093,0.05017508,0.056783598,0.050078753,0.06523645,0.03843703,0.081918046,0.024731442,-0.04147069,0.040895995,0.028449306,0.058647305,0.04446649,-0.06100519,0.037849925,0.024219794,0.04445283,0.04173208,0.065176554,0.07692622,0.0035898637,-0.012774322,0.06343156,0.011794379,0.019174196,0.0757751,0.044398345,0.04532991,0.023445988,0.08192259,0.041288245,0.06625921,0.07616958,-0.015831457,0.025068905,0.08161201,0.045327783,0.069883555,0.049322333,0.06044631,0.051204115,0.03568696,-0.01254302,-0.011951599,0.024166169,0.056358226,0.06733615,0.06554365,0.07704449,-0.06521768,0.018191338,-0.0062384703,0.034640294,0.0121997185,0.068662494,0.0457335,0.05726208,0.07053417,0.061815184,-0.0062833233,0.054279078,0.020821981,0.01702551,0.055818018,0.064537525,0.07620996,-0.011667581,0.032708324,0.012743633,-0.01850535,-0.02647359,0.011950164,0.047478322,0.06833901,0.06857962,0.048220254,0.019558001,-0.0032042775,0.03387901,0.012263521,-0.00998874,-0.012753566,-0.033419184,0.015991164,0.07559617,0.037223313
