subject,response,corrected_response,entry_number,response_times,domain,
86EKSDZC,brady,Tom Brady,2,1341.1,sportspersons,
86EKSDZC,gronk,Rob Gronkowski,3,2584.4,sportspersons,
86EKSDZC,bilen,Bilen,4,3443.1,sportspersons,
86EKSDZC,malinin,Ilia Malinin,5,3132.6,sportspersons,
86EKSDZC,phelps,Michael Phelps,6,5864,sportspersons,
86EKSDZC,beast mode,Marshawn Lynch,7,2847.1,sportspersons,
86EKSDZC,mayfield,Baker Mayfield,8,8420.5,sportspersons,
86EKSDZC,lamar jackson,Lamar Jackson,9,5670.9,sportspersons,
86EKSDZC,bradshaw,Terry Bradshaw,10,4254.5,sportspersons,
86EKSDZC,rothelisberger,Ben Roethlisberger,11,4250.2,sportspersons,
86EKSDZC,chub,Nick Chubb,12,6287,sportspersons,
86EKSDZC,butkis,Dick Butkus,13,1566.6,sportspersons,
86EKSDZC,madden,John Madden,14,1861.1,sportspersons,
86EKSDZC,babe,Babe Ruth,15,2627.1,sportspersons,
8BL6X7AX,cat,cat,1,1750,animals,
8BL6X7AX,dog,dog,2,1582,animals,
8BL6X7AX,zebra,zebra,3,1852,animals,
8BL6X7AX,lamb,lamb,4,3012,animals,
8BL6X7AX,mouse,mouse,5,2183,animals,
8BL6X7AX,beaver,beaver,6,3556,animals,
8BL6X7AX,fishes,fish,7,8567,animals,
8BL6X7AX,birs,birds,8,2324,animals,
8BL6X7AX,bacteria,bacteria,9,6899,animals,
8BL6X7AX,humans,humans,10,2002,animals,
8BL6X7AX,goats,goats,11,3190,animals,
8BL6X7AX,catipilars,caterpillars,12,4137,animals,
8BL6X7AX,insects,insects,13,5064,animals,
8BL6X7AX,tony morrison,Toni Morrison,1,19474,authors,
8BL6X7AX,sutherfordm,Sutherland,2,10504,authors,
8BL6X7AX,business,business,1,5245,college_majors,
8BL6X7AX,econ,econ,2,1403,college_majors,
8BL6X7AX,gender studies,gender studies,3,6674,college_majors,
8BL6X7AX,russian,russian,4,2501,college_majors,
8BL6X7AX,gov,government,5,5329,college_majors,
8BL6X7AX,math,math,6,6609,college_majors,
8BL6X7AX,biochem,biochemistry,7,3494,college_majors,
8BL6X7AX,chem,chemistry,8,1671,college_majors,
8BL6X7AX,bio,biology,9,847,college_majors,
8BL6X7AX,comp sci,computer science,10,11998,college_majors,
8BL6X7AX,dcs,dcs,11,4559,college_majors,
8BL6X7AX,don toliver,Don Toliver,1,5314,musicians,
8BL6X7AX,masego,Masego,2,5344,musicians,
8BL6X7AX,drake,Drake,3,2154,musicians,
8BL6X7AX,rhiana,Rihanna,4,4847,musicians,
8BL6X7AX,bobby shmurda,Bobby Shmurda,5,7263,musicians,
8BL6X7AX,lil teca,Lil Tecca,6,2272,musicians,
8BL6X7AX,lil baby,Lil Baby,7,3400,musicians,
8BL6X7AX,backseatlovers,Backseat Lovers,8,9382,musicians,
8BL6X7AX,harry styles,Harry Styles,9,5388,musicians,
8BL6X7AX,taylorswisft,Taylor Swift,10,5858,musicians,
8BL6X7AX,caleb,Caleb,11,7604,musicians,
8BL6X7AX,Lebron,LeBron James,1,7651,sportspersons,
8BL6X7AX,kobe,Kobe Bryant,2,2104,sportspersons,
8BL6X7AX,messi,Lionel Messi,3,1468,sportspersons,
8BL6X7AX,ronaldo,Cristiano Ronaldo,4,1787,sportspersons,
8JEH1CCN,bilogy,Biology,1,3266,college_majors,
8JEH1CCN,philosophy,Philosophy,2,4733,college_majors,
8JEH1CCN,math,Math,3,1379,college_majors,
8JEH1CCN,computer science,Computer Science,4,6254,college_majors,
8JEH1CCN,psychology,Psychology,5,2967,college_majors,
8JEH1CCN,government,Government,6,2948,college_majors,
8JEH1CCN,law,Law,7,1429,college_majors,
8JEH1CCN,english,English,8,3838,college_majors,
8JEH1CCN,french,French,9,4990,college_majors,
8JEH1CCN,spanish,Spanish,10,5269,college_majors,
8JEH1CCN,chinese,Chinese,11,1683,college_majors,
8JEH1CCN,asian studies,Asian Studies,12,3728,college_majors,
8JEH1CCN,economics,Economics,13,5767,college_majors,
8JEH1CCN,anthropology,Anthropology,14,3315,college_majors,
8JEH1CCN,physics,Physics,15,5593,college_majors,
8JEH1CCN,Beethoven,Beethoven,1,3592,musicians,
8JEH1CCN,mozart,Mozart,2,3035,musicians,
8JEH1CCN,Billie eilish,Billie Eilish,3,8848,musicians,
8JEH1CCN,Beyoncé,Beyoncé,4,8851,musicians,
8JEH1CCN,Stevie wonder,Stevie Wonder,5,7122,musicians,
8JEH1CCN,Taylor swift,Taylor Swift,6,5488,musicians,
8JEH1CCN,Ariana grande,Ariana Grande,7,6181,musicians,
8JEH1CCN,lauv,Lauv,8,2902,musicians,
8JEH1CCN,halsey,Halsey,9,1778,musicians,
8JEH1CCN,elton john,Elton John,10,8503,musicians,
8JEQ20SU,Dog,dog,1,16033.5,animals,
8JEQ20SU,cat,cat,2,3284.1,animals,
8JEQ20SU,cow,cow,3,1159.7,animals,
8JEQ20SU,pig,pig,4,4479.1,animals,
8JEQ20SU,sheep,sheep,5,1554.7,animals,
8JEQ20SU,goat,goat,6,4145.7,animals,
8JEQ20SU,chicken,chicken,7,3463.1,animals,
8JEQ20SU,duck,duck,8,3634.5,animals,
8JEQ20SU,turkey,turkey,9,3267.4,animals,
8JEQ20SU,goose,goose,10,3397.9,animals,
8JEQ20SU,rabbit,rabbit,11,4099.6,animals,
8JEQ20SU,deer,deer,12,3896.6,animals,
8JEQ20SU,elk,elk,13,3368,animals,
8JEQ20SU,William Shakespeare,William Shakespeare,1,27175.3,authors,
8JEQ20SU,Jane Austen,Jane Austen,2,4833.1,authors,
8JEQ20SU,Charles Dickens,Charles Dickens,3,4903.9,authors,
8JEQ20SU,Mark Twain,Mark Twain,4,5972.1,authors,
8JEQ20SU,Scott Fitzgerald,F. Scott Fitzgerald,5,4269.5,authors,
8JEQ20SU,Franz Kafka,Franz Kafka,6,7992.7,authors,
8JEQ20SU,chemistry,chemistry,1,4920,college_majors,
8JEQ20SU,biology,biology,2,2595.9,college_majors,
8JEQ20SU,math,math,3,1981.3,college_majors,
8JEQ20SU,english,english,4,2491.9,college_majors,
8JEQ20SU,psychology,psychology,5,17495.4,college_majors,
8JEQ20SU,sociology,sociology,6,3100.3,college_majors,
8JEQ20SU,physics,physics,7,10022.1,college_majors,
8JEQ20SU,Taylor Swift,Taylor Swift,1,23824.5,musicians,
8JEQ20SU,Bruno Mars,Bruno Mars,2,5307.5,musicians,
8JEQ20SU,The Weeknd,The Weeknd,3,3977.2,musicians,
8JEQ20SU,Harry Styles,Harry Styles,4,5755.3,musicians,
8JEQ20SU,Lady Gaga,Lady Gaga,5,3619.2,musicians,
8JEQ20SU,Katy Perry,Katy Perry,6,3926.3,musicians,
8JEQ20SU,Olivia Rodrigo,Olivia Rodrigo,7,4109.3,musicians,
8JEQ20SU,Adele,Adele,8,7186.5,musicians,
8JEQ20SU,"Lionel Messi, Cristiano Ronaldo, Neymar, Kylian Mbappe, Erling Haaland, Luka Modric, Zinedine Zidane, David Beckham, Ronaldinho, Pele, Diego Maradon,Lionel Messi, Cristiano Ronaldo, Neymar, Kylian Mbappe, Erling Haaland, Luka Modric, Zinedine Zidane, David Beckham, Ronaldinho, Pele, Diego Maradon","Lionel Messi, Cristiano Ronaldo, Neymar, Kylian Mbappe, Erling Haaland, Luka Modric, Zinedine Zidane, David Beckham, Ronaldinho, Pele, Diego Maradon,Lionel Messi, Cristiano Ronaldo, Neymar, Kylian Mbappe, Erling Haaland, Luka Modric, Zinedine Zidane, David Beckham, Ronaldinho, Pele, Diego Maradon",1,54515.9,sportspersons,
8PAKX1OM,fish,fish,1,2121,animals,
8PAKX1OM,bird,bird,2,1008,animals,
8PAKX1OM,dog,dog,3,1074,animals,
8PAKX1OM,cat,cat,4,681,animals,
8PAKX1OM,kangaroo,kangaroo,5,5563,animals,
8PAKX1OM,squirrel,squirrel,6,2709,animals,
8PAKX1OM,snail,snail,7,1333,animals,
8PAKX1OM,whale,whale,8,2591,animals,
8PAKX1OM,norwhal,narwhal,9,1718,animals,
8PAKX1OM,beluga,beluga,10,3067,animals,
8PAKX1OM,orca,orca,11,2870,animals,
8PAKX1OM,frog,frog,12,2513,animals,
8PAKX1OM,hedgehog,hedgehog,13,2196,animals,
8PAKX1OM,chipmunk,chipmunk,14,6325,animals,
8PAKX1OM,snake,snake,15,2303,animals,
8PAKX1OM,bat,bat,16,2619,animals,
8PAKX1OM,bloodhound,bloodhound,17,5678,animals,
8PAKX1OM,flamingo,flamingo,18,6796,animals,
8PAKX1OM,horse,horse,19,5237,animals,
8PAKX1OM,Peter michaelson,Peter Michaelson,1,6369,authors,
8PAKX1OM,Agatha christie,Agatha Christie,2,3435,authors,
8PAKX1OM,Kristy dallas alley,Kristy Dallas Alley,3,7955,authors,
8PAKX1OM,Richard alley,Richard Alley,4,2412,authors,
8PAKX1OM,poe,Edgar Allan Poe,5,3520,authors,
8PAKX1OM,Steven king,Stephen King,6,4926,authors,
8PAKX1OM,bronte,Bronte,7,6281,authors,
8PAKX1OM,suzanne collins,Suzanne Collins,8,16333,authors,
8PAKX1OM,ray bradbery,Ray Bradbury,9,4135,authors,
8PAKX1OM,anthropology,anthropology,1,2575,college_majors,
8PAKX1OM,sociology,sociology,2,2735,college_majors,
8PAKX1OM,psychology,psychology,3,2664,college_majors,
8PAKX1OM,econ,economics,4,1252,college_majors,
8PAKX1OM,math,math,5,929,college_majors,
8PAKX1OM,urban studies,urban studies,6,6768,college_majors,
8PAKX1OM,english,english,7,5274,college_majors,
8PAKX1OM,music,music,8,1110,college_majors,
8PAKX1OM,EOS,EOS,9,1881,college_majors,
8PAKX1OM,arabic,arabic,10,3034,college_majors,
8PAKX1OM,french,french,11,1206,college_majors,
8PAKX1OM,italian,italian,12,2467,college_majors,
8PAKX1OM,spanish,spanish,13,2018,college_majors,
8PAKX1OM,romance languages,romance languages,14,5212,college_majors,
8PAKX1OM,Latinx studies,Latinx studies,15,3496,college_majors,
8PAKX1OM,artic studies,Arctic studies,16,7426,college_majors,
8PAKX1OM,philosophy,philosophy,17,4117,college_majors,
8PAKX1OM,bio,bio,18,2174,college_majors,
8PAKX1OM,billie eilish,Billie Eilish,1,3380,musicians,
8PAKX1OM,finneas,Finneas,2,2109,musicians,
8PAKX1OM,Olivia rodrigo,Olivia Rodrigo,3,5809,musicians,
8PAKX1OM,Taylor swift,Taylor Swift,4,5592,musicians,
8PAKX1OM,haim,HAIM,5,2922,musicians,
8PAKX1OM,the Jonas brothers,The Jonas Brothers,6,4148,musicians,
8PAKX1OM,Lizzy mcalpine,Lizzy McAlpine,7,5325,musicians,
8PAKX1OM,yana,Yana,8,1967,musicians,
8PAKX1OM,the goo goo dolls,The Goo Goo Dolls,9,6356,musicians,
8PAKX1OM,perry,Perry,10,6666,musicians,
8PAKX1OM,amber riley,Amber Riley,11,2470,musicians,
8PAKX1OM,Kevin mchale,Kevin McHale,12,1964,musicians,
8PAKX1OM,lai michale,Lai Michale,13,5434,musicians,
8PAKX1OM,Jonathan gross,Jonathan Gross,14,3873,musicians,
8PAKX1OM,Lebron james,LeBron James,1,19450,sportspersons,
8PAKX1OM,Stephen curry,Stephen Curry,2,5299,sportspersons,
8PAKX1OM,shaq,Shaquille O’Neal,3,2209,sportspersons,
8PAKX1OM,tiger woods,Tiger Woods,4,3348,sportspersons,
8PAKX1OM,kobe,Kobe,5,6315,sportspersons,
8PAKX1OM,Michael phelps,Michael Phelps,6,9168,sportspersons,
8PAKX1OM,lochne,Lochne,7,6667,sportspersons,
97N7CQ49,Elephant,Elephant,1,2405,animals,
97N7CQ49,Tiger,Tiger,2,1085.9,animals,
97N7CQ49,Kangaroo,Kangaroo,3,2215.7,animals,
97N7CQ49,Bunny,Bunny,4,2130.7,animals,
97N7CQ49,Possum,Possum,5,6721,animals,
97N7CQ49,Echidna,Echidna,6,3644.7,animals,
97N7CQ49,Porcupine,Porcupine,7,3232.8,animals,
97N7CQ49,Rat,Rat,8,1987.9,animals,
97N7CQ49,Turtle,Turtle,9,3244,animals,
97N7CQ49,Zebra,Zebra,10,8183.1,animals,
97N7CQ49,Lion,Lion,11,1438.8,animals,
97N7CQ49,Bear,Bear,12,2094.6,animals,
97N7CQ49,Horse,Horse,13,6105.6,animals,
97N7CQ49,Dog,Dog,14,3077.4,animals,
97N7CQ49,Cat,Cat,15,943,animals,
97N7CQ49,Lizard,Lizard,16,3049.3,animals,
97N7CQ49,Kazuo Ishigiro,Kazuo Ishiguro,1,4405.9,authors,
97N7CQ49,Dr. Seuss,Dr. Seuss,2,5550,authors,
97N7CQ49,Rick Riordan,Rick Riordan,3,11399.6,authors,
97N7CQ49,Leigh Bardugo,Leigh Bardugo,4,10923.1,authors,
97N7CQ49,JK Rowling,JK Rowling,5,3982,authors,
97N7CQ49,C.E Lewis,C. S. Lewis,6,8422.7,authors,
97N7CQ49,Asian Studies,Asian Studies,1,2438.6,college_majors,
97N7CQ49,Education,Education,2,2318.7,college_majors,
97N7CQ49,Mathematics,Mathematics,3,1914.3,college_majors,
97N7CQ49,Envirnomental Studies,Environmental Studies,4,3464,college_majors,
97N7CQ49,Earth and Oceanographic Studies,Earth and Oceanographic Studies,5,10369.2,college_majors,
97N7CQ49,Hispanic Studies,Hispanic Studies,6,7235.7,college_majors,
97N7CQ49,Anthropology,Anthropology,7,3166.6,college_majors,
97N7CQ49,Chemistry,Chemistry,8,3779.7,college_majors,
97N7CQ49,Biology,Biology,9,3546.6,college_majors,
97N7CQ49,Physics,Physics,10,1341.2,college_majors,
97N7CQ49,History,History,11,5443.5,college_majors,
97N7CQ49,Classics,Classics,12,1222.5,college_majors,
97N7CQ49,English,English,13,3798.8,college_majors,
97N7CQ49,Francophone,Francophone,14,3615.4,college_majors,
97N7CQ49,Africana,Africana,15,4535.7,college_majors,
97N7CQ49,Taylor Swift,Taylor Swift,1,7839.4,musicians,
97N7CQ49,Harry Styles,Harry Styles,2,2827.4,musicians,
97N7CQ49,Billie Eilish,Billie Eilish,3,3304.2,musicians,
97N7CQ49,Bad Bunny,Bad Bunny,4,9978,musicians,
97N7CQ49,Kendrick Lamar,Kendrick Lamar,5,3961.9,musicians,
97N7CQ49,Drake,Drake,6,2161,musicians,
97N7CQ49,Sia,Sia,7,4466.7,musicians,
97N7CQ49,Selena Gomez,Selena Gomez,8,21083.1,musicians,
97N7CQ49,Sabrina,Sabrina,9,4288.6,musicians,
97N7CQ49,Lionel Messi,Lionel Messi,1,3766.6,sportspersons,
97N7CQ49,Lebron James,LeBron James,2,2589.3,sportspersons,
97N7CQ49,Tom Brady,Tom Brady,3,8905.9,sportspersons,
97N7CQ49,Critiano Ronaldo,Cristiano Ronaldo,4,29891.5,sportspersons,
97N7CQ49,Serena williams,Serena Williams,5,5173.1,sportspersons,
97N7CQ49,Micheal Jordan,Michael Jordan,6,6225.8,sportspersons,
9KZ4Q91O,green jay,Green Jay,1,1463.9,animals,
9KZ4Q91O,blue jay,Blue Jay,2,1279.7,animals,
9KZ4Q91O,northern cardinal,Northern Cardinal,3,1506.2,animals,
9KZ4Q91O,northern flicker,Northern Flicker,4,1225.1,animals,
9KZ4Q91O,western meadowlark,Western Meadowlark,5,1537,animals,
9KZ4Q91O,eastern meadowlark,Eastern Meadowlark,6,2090.5,animals,
9KZ4Q91O,downy woodpecker,Downy Woodpecker,7,2000.2,animals,
9KZ4Q91O,red-headed woodpecker,Red-headed Woodpecker,8,2851.4,animals,
9KZ4Q91O,song sparrow,Song Sparrow,9,4178.6,animals,
9KZ4Q91O,house sparrow,House Sparrow,10,1263,animals,
9KZ4Q91O,california towhee,California Towhee,11,3362,animals,
9KZ4Q91O,spotted towhee,Spotted Towhee,12,2279.4,animals,
9KZ4Q91O,bullfrog,Bullfrog,13,2534.4,animals,
9KZ4Q91O,red-eyed vireo,Red-eyed Vireo,14,6845.6,animals,
9KZ4Q91O,warbling vireo,Warbling Vireo,15,1370.3,animals,
9KZ4Q91O,brown-headed belican,Brown-headed Pelican,16,5703.9,animals,
9KZ4Q91O,anna's hummingbird,Anna's Hummingbird,17,2633.8,animals,
9KZ4Q91O,rufous-backed hummingbird,Rufous-backed Hummingbird,18,3473.4,animals,
9KZ4Q91O,yellow warbler,Yellow Warbler,19,3854.7,animals,
9KZ4Q91O,black and white warbler,Black and White Warbler,20,1751,animals,
9KZ4Q91O,magnolia warbler,Magnolia Warbler,21,6285.2,animals,
9KZ4Q91O,savannah brown,Savannah Brown,1,2318.3,authors,
9KZ4Q91O,kate elizabeth russell,Kate Elizabeth Russell,2,4426.5,authors,
9KZ4Q91O,jung,Jung,3,666.7,authors,
9KZ4Q91O,campbell,Campbell,4,1700.2,authors,
9KZ4Q91O,freud,Freud,5,3353.9,authors,
9KZ4Q91O,bell hooks,bell hooks,6,1733.8,authors,
9KZ4Q91O,nabokov,Nabokov,7,14101.4,authors,
9KZ4Q91O,murakami,Murakami,8,5486.4,authors,
9KZ4Q91O,sakaya murata,Sayaka Murata,9,7448.1,authors,
9KZ4Q91O,oscar wilde,Oscar Wilde,10,6971.7,authors,
9KZ4Q91O,anne frank,Anne Frank,11,9833.3,authors,
9KZ4Q91O,business,Business,1,1752.4,college_majors,
9KZ4Q91O,marketing,Marketing,2,1046,college_majors,
9KZ4Q91O,media studies,Media Studies,3,1646.4,college_majors,
9KZ4Q91O,cinema studies,Cinema Studies,4,1431.8,college_majors,
9KZ4Q91O,biology,Biology,5,1238.6,college_majors,
9KZ4Q91O,environmental science,Environmental Science,6,2141.2,college_majors,
9KZ4Q91O,environmental studies,Environmental Studies,7,1615.8,college_majors,
9KZ4Q91O,bioinformatics,Bioinformatics,8,1579.6,college_majors,
9KZ4Q91O,evolutionary and ecological biology,Evolutionary and Ecological Biology,9,5063.3,college_majors,
9KZ4Q91O,chemistry,Chemistry,10,3848.7,college_majors,
9KZ4Q91O,biochemistry,Biochemistry,11,1218.8,college_majors,
9KZ4Q91O,archaeology,Archaeology,12,1464.3,college_majors,
9KZ4Q91O,anthropology,Anthropology,13,1636.4,college_majors,
9KZ4Q91O,sociology,Sociology,14,1225.9,college_majors,
9KZ4Q91O,psychology,Psychology,15,1480,college_majors,
9KZ4Q91O,physics,Physics,16,4642.1,college_majors,
9KZ4Q91O,biophysics,Biophysics,17,5334.8,college_majors,
9KZ4Q91O,civil engineering,Civil Engineering,18,2566.4,college_majors,
9KZ4Q91O,electrical and computer engineering,Electrical and Computer Engineering,19,4229.8,college_majors,
9KZ4Q91O,bioengineering,Bioengineering,20,10431.9,college_majors,
9KZ4Q91O,mechanical engineering,Mechanical Engineering,21,2834.6,college_majors,
9KZ4Q91O,bach,Bach,1,1074.8,musicians,
9KZ4Q91O,strauss,Strauss,2,1307.5,musicians,
9KZ4Q91O,debussy,Debussy,3,1218.6,musicians,
9KZ4Q91O,mozart,Mozart,4,1067.8,musicians,
9KZ4Q91O,vivaldi,Vivaldi,5,1824.1,musicians,
9KZ4Q91O,beethoven,Beethoven,6,7800.4,musicians,
9KZ4Q91O,philip glass,Philip Glass,7,20811.3,musicians,
9KZ4Q91O,tchaikovsky,Tchaikovsky,8,14625.5,musicians,
9KZ4Q91O,mendelsson,Mendelssohn,9,3966.7,musicians,
9KZ4Q91O,twoset violin,Twoset Violin,10,4441.4,musicians,
9KZ4Q91O,michael jordan,Michael Jordan,1,4265.2,sportspersons,
9KZ4Q91O,tom brady,Tom Brady,2,5286,sportspersons,
9KZ4Q91O,tiger woods,Tiger Woods,3,35641.9,sportspersons,
9O2ABUMY,Monkey,Monkey,1,3196,animals,
9O2ABUMY,Sealiion,Sea lion,2,2999,animals,
9O2ABUMY,Antelope,Antelope,3,6419,animals,
9O2ABUMY,Ant,Ant,4,2608,animals,
9O2ABUMY,Cat,Cat,5,2438,animals,
9O2ABUMY,Dog,Dog,6,996,animals,
9O2ABUMY,Elephant,Elephant,7,3486,animals,
9O2ABUMY,Horse,Horse,8,3298,animals,
9O2ABUMY,Mule,Mule,9,2168,animals,
9O2ABUMY,Rabbit,Rabbit,10,6931,animals,
9O2ABUMY,Fox,Fox,11,1232,animals,
9O2ABUMY,Bull,Bull,12,5818,animals,
9O2ABUMY,Gecko,Gecko,13,4299,animals,
9O2ABUMY,Chameleon,Chameleon,14,3635,animals,
9O2ABUMY,Snake,Snake,15,9385,animals,
9O2ABUMY,Zora Neale Hurston,Zora Neale Hurston,1,6068,authors,
9O2ABUMY,Bell Hooks,bell hooks,2,5958,authors,
9O2ABUMY,Toni Morrison,Toni Morrison,3,3679,authors,
9O2ABUMY,Octavia Butler,Octavia Butler,4,6116,authors,
9O2ABUMY,Dr. Suess,Dr. Seuss,5,9286,authors,
9O2ABUMY,Stephen King,Stephen King,6,13654,authors,
9O2ABUMY,Poli Sci,Political Science,1,3691,college_majors,
9O2ABUMY,Communications,Communications,2,2991,college_majors,
9O2ABUMY,Economics,Economics,3,7054,college_majors,
9O2ABUMY,Nursing,Nursing,4,5533,college_majors,
9O2ABUMY,English,English,5,5300,college_majors,
9O2ABUMY,Math,Mathematics,6,4733,college_majors,
9O2ABUMY,Physics,Physics,7,4934,college_majors,
9O2ABUMY,Neuroscience,Neuroscience,8,7939,college_majors,
9O2ABUMY,Environmental Science,Environmental Science,9,5333,college_majors,
9O2ABUMY,Anthropology,Anthropology,10,6613,college_majors,
9O2ABUMY,Ariana Grande,Ariana Grande,1,5517,musicians,
9O2ABUMY,Whitney Houston,Whitney Houston,2,5199,musicians,
9O2ABUMY,Beyonce,Beyoncé,3,5902,musicians,
9O2ABUMY,Stevie Wonder,Stevie Wonder,4,5900,musicians,
9O2ABUMY,Rihanna,Rihanna,5,4624,musicians,
9O2ABUMY,Prince,Prince,6,6541,musicians,
9O2ABUMY,Michael Jackson,Michael Jackson,7,5155,musicians,
9O2ABUMY,Bruno Mars,Bruno Mars,8,15367,musicians,
9O2ABUMY,Michael Jordan,Michael Jordan,1,5246,sportspersons,
9O2ABUMY,Angel Reese,Angel Reese,2,3985,sportspersons,
9O2ABUMY,Larry Bird,Larry Bird,3,3111,sportspersons,
9O2ABUMY,Serena Williams,Serena Williams,4,7092,sportspersons,
9O2ABUMY,Venus Williams,Venus Williams,5,3888,sportspersons,
9O2ABUMY,Jackie Robinson,Jackie Robinson,6,9083,sportspersons,
9O2ABUMY,Dwayne Wade,Dwyane Wade,7,11832,sportspersons,
9O2ABUMY,Kobe Bryant,Kobe Bryant,8,6263,sportspersons,
9O2ABUMY,Kyrie Irving,Kyrie Irving,9,5786,sportspersons,
A5YUTA1F,Ant,Ant,1,1068,animals,
A5YUTA1F,goat,Goat,2,1117,animals,
A5YUTA1F,cow,Cow,3,799,animals,
A5YUTA1F,pig,Pig,4,1553,animals,
A5YUTA1F,elephant,Elephant,5,1868,animals,
A5YUTA1F,salmon,Salmon,6,2394,animals,
A5YUTA1F,trout,Trout,7,2260,animals,
A5YUTA1F,tiger,Tiger,8,2443,animals,
A5YUTA1F,lion,Lion,9,1680,animals,
A5YUTA1F,panther,Panther,10,1973,animals,
A5YUTA1F,skunk,Skunk,11,1352,animals,
A5YUTA1F,hippo,Hippo,12,1844,animals,
A5YUTA1F,stork,Stork,13,4355,animals,
A5YUTA1F,seagull,Seagull,14,1932,animals,
A5YUTA1F,pigeon,Pigeon,15,2574,animals,
A5YUTA1F,boar,Boar,16,3009,animals,
A5YUTA1F,elk,Elk,17,1131,animals,
A5YUTA1F,reindeer,Reindeer,18,3148,animals,
A5YUTA1F,dog,Dog,19,1120,animals,
A5YUTA1F,wolf,Wolf,20,997,animals,
A5YUTA1F,possum,Possum,21,4170,animals,
A5YUTA1F,giraffe,Giraffe,22,8446,animals,
A5YUTA1F,badger,Badger,23,3809,animals,
A5YUTA1F,raccoon,Raccoon,24,3319,animals,
A5YUTA1F,JJ Rowling,J.K. Rowling,1,13430,authors,
A5YUTA1F,DCS,DCS,1,2104,college_majors,
A5YUTA1F,Comp Sci,Computer Science,2,4090,college_majors,
A5YUTA1F,Political Sci,Political Science,3,3063,college_majors,
A5YUTA1F,Biochem,Biochemistry,4,1895,college_majors,
A5YUTA1F,Chem,Chemistry,5,1172,college_majors,
A5YUTA1F,Physics,Physics,6,2746,college_majors,
A5YUTA1F,Math,Mathematics,7,1642,college_majors,
A5YUTA1F,Education,Education,8,1817,college_majors,
A5YUTA1F,English,English,9,2027,college_majors,
A5YUTA1F,Art History,Art History,10,5323,college_majors,
A5YUTA1F,Anthropology,Anthropology,11,5324,college_majors,
A5YUTA1F,Cinema Studies,Cinema Studies,12,3416,college_majors,
A5YUTA1F,Statistics,Statistics,13,2419,college_majors,
A5YUTA1F,Business,Business,14,2150,college_majors,
A5YUTA1F,Finance,Finance,15,4230,college_majors,
A5YUTA1F,Economics,Economics,16,4283,college_majors,
A5YUTA1F,Classics,Classics,17,5093,college_majors,
A5YUTA1F,Drake,Drake,1,1805,musicians,
A5YUTA1F,Mozart,Mozart,2,2457,musicians,
A5YUTA1F,Avicii,Avicii,3,3333,musicians,
A5YUTA1F,Eagles,Eagles,4,2039,musicians,
A5YUTA1F,Beatles,Beatles,5,3197,musicians,
A5YUTA1F,Taylor Swift,Taylor Swift,6,4975,musicians,
A5YUTA1F,NSync,NSync,7,22271,musicians,
A5YUTA1F,Major Lazer,Major Lazer,8,9525,musicians,
A5YUTA1F,Tiger Woods,Tiger Woods,1,3128,sportspersons,
A5YUTA1F,Michael Phelps,Michael Phelps,2,4973,sportspersons,
A5YUTA1F,Michael Jordan,Michael Jordan,3,4626,sportspersons,
A5YUTA1F,Steph Curry,Steph Curry,4,7864,sportspersons,
A5YUTA1F,Lin Lie,Lin Lie,5,7410,sportspersons,
A5YUTA1F,Usain Bolt,Usain Bolt,6,7125,sportspersons,
A5YUTA1F,Tom Brady,Tom Brady,7,20528,sportspersons,
AJVNZ9CE,cat,cat,1,2039.4,animals,
AJVNZ9CE,dog,dog,2,898,animals,
AJVNZ9CE,mouse,mouse,3,1102.7,animals,
AJVNZ9CE,rat,rat,4,641.1,animals,
AJVNZ9CE,giraffe,giraffe,5,2632.1,animals,
AJVNZ9CE,hamster,hamster,6,2710.6,animals,
AJVNZ9CE,human,human,7,1390.8,animals,
AJVNZ9CE,girbile,gerbil,8,2141.8,animals,
AJVNZ9CE,horse,horse,9,1754.2,animals,
AJVNZ9CE,pony,pony,10,1404.1,animals,
AJVNZ9CE,panda,panda,11,6740.8,animals,
AJVNZ9CE,black bear,black bear,12,4658.9,animals,
AJVNZ9CE,polar bear,polar bear,13,2199.6,animals,
AJVNZ9CE,grizzly bear,grizzly bear,14,3451.2,animals,
AJVNZ9CE,birds,birds,15,5558.3,animals,
AJVNZ9CE,parrot,parrot,16,1232.2,animals,
AJVNZ9CE,moose,moose,17,2172.6,animals,
AJVNZ9CE,deer,deer,18,1728.7,animals,
AJVNZ9CE,racoon,raccoon,19,2819.2,animals,
AJVNZ9CE,monkey,monkey,20,4698.3,animals,
AJVNZ9CE,red monkey,red monkey,21,2174,animals,
AJVNZ9CE,snake,snake,22,5044.6,animals,
AJVNZ9CE,albert camus,Albert Camus,1,3806,authors,
AJVNZ9CE,jk rowling,J.K. Rowling,2,20163,authors,
AJVNZ9CE,george orwell,George Orwell,3,18815.1,authors,
AJVNZ9CE,biology,biology,1,2761.2,college_majors,
AJVNZ9CE,chemistry,chemistry,2,1912.7,college_majors,
AJVNZ9CE,data science,data science,3,2236,college_majors,
AJVNZ9CE,poltical science,political science,4,3650.6,college_majors,
AJVNZ9CE,government,government,5,1587.6,college_majors,
AJVNZ9CE,law,law,6,891.8,college_majors,
AJVNZ9CE,hsitory,history,7,2186.4,college_majors,
AJVNZ9CE,art history,art history,8,2446.5,college_majors,
AJVNZ9CE,european history,european history,9,3168.2,college_majors,
AJVNZ9CE,psychology,psychology,10,6437,college_majors,
